name,address,type,unit
TOE BEANS CAT CAFE,119 PETER ST PORT HOPE ON L1A 1C5,,haliburton
TOM RAWLINGS MOBILE FOOD TRUCK,55 ANGELINE ST N LINDSAY ON K9V 5B7,,haliburton
TOMMY'S COUNTRY DINER,10357 SIMCOE ST LITTLE BRITAIN ON K0M 2C0,,haliburton
TOMS CHIPS,109 KING ST E COLBORNE ON K0K 1S0,,haliburton
TOM'S CHIPS,109 KING ST E COLBORNE ON K0K 1S0,,haliburton
TONY'S BEST PIZZA AND WINGS,24 LINDSAY ST S LINDSAY ON K9V 2L8,,haliburton
TOWER OF PORT HOPE,164 PETER ST PORT HOPE ON L1A 1C6,,haliburton
TOWN PARK RECREATION CENTRE,62 MCCAUL ST PORT HOPE ON L1A 3V9,,haliburton
TRADING BAY DINING INCORPORATED,1089 MAIN ST DORSET ON P0A 1E0,,haliburton
TRAFALGAR RESIDENCE,5316 RICE LAKE SCENIC DR GORES LANDING ON K0K 2E0,,haliburton
TRAILER PARK ON THE BAY,7322 HWY 35 COBOCONK ON K0M 1K0,,haliburton
TRATTORIA GUSTO,1 WALTON ST PORT HOPE ON L1A 1M8,,haliburton
TRAYLOR MADE FRIES,1720 KIRKFIELD RD KIRKFIELD ON K0M 2B0,,haliburton
TREASURE ISLAND SNACK BAR,3900 HWY 35 N CAMERON ON,,haliburton
TREASURES ON 35,3921 HWY 35 ON,,haliburton
TRENT HILLS RESTAURANT,513 GRAND RD CAMPBELLFORD ON K0L 1L0,,haliburton
TRENT RIVER PARADISE ESCAPE,206 DUNFORDS LN TRENT RIVER ON K0L 1Z0,,haliburton
TRENT VALLEY LANES,63 FRONT ST N CAMPBELLFORD ON K0L 1L0,,haliburton
TURTLE JOHN'S PUB AND RESTAURANT,64 JOHN ST PORT HOPE ON L1A 2Z3,,haliburton
TWIN CEDARS RESORT,32 SANDY BAY RD HASTINGS ON K0L 1Y0,,haliburton
TWIST ON 46 (FOOD TRUCK),311 HWY 7 OAKWOOD ON K0M 2M0,,haliburton
U92 SPICE HOUSE AND TAKE AWAY,49 MILL ST S PORT HOPE ON L1A 3V6,,haliburton
ULTRAMAR,798 CTY RD 121 FENELON FALLS ON K0M 1N0,,haliburton
ULTRAMAR,3342 HWY 35 N LINDSAY ON K9V 4R1,,haliburton
UP RIVER TRADING COMPANY LIMITED,106 BOBCAYGEON RD MINDEN ON K0M 2K0,,haliburton
UP RIVER TRADING COMPANY LIMITED,211 HIGHLAND ST HALIBURTON ON K0M 1S0,,haliburton
UPI ENERGY,168 GRAND RD CAMPBELLFORD ON K0L 1L0,,haliburton
UPPER CANADA AXE THROWING,3-8 Strathy Rd Cobourg Ontario K9A 5J7,,haliburton
VAL'S SOUL FOOD,6254 COUNTY RD 121 MINDEN ON K0M 2K0,,haliburton
VALU-MART,12646 HWY 35 MINDEN ON K0M 2K0,,haliburton
VALU-MART,52 BRIDGE ST N HASTINGS ON K0L 1Y0,,haliburton
VICTORIA MANOR,220 ANGELINE ST S LINDSAY ON K9V 0J8,,haliburton
VICTORIA PARK CHILD CARE,172 QUEEN ST E COBOURG ON K9A 5T8,,haliburton
VICTORIA PASTRY (VERY VICTORIA'S),4301 CTY RD 45 COBOURG ON K9A 4J9,,haliburton
VICTORIA RETIREMENT LIVING,100 UNIVERSITY AVE E COBOURG ON K9A 1C8,,haliburton
VILLA CONTI OAK HEIGHTS WINERY,337 COVERT HILL S WARKWORTH ON K0K 3K0,,haliburton
"VILLAGE PANTRY, THE",27 MAIN ST WARKWORTH ON K0K 3K0,,haliburton
VINTAGE PIZZA PIE,3421 CROSSEN RD COBOURG ON K9A 4J9,,haliburton
VITO'S - COLBORNE,48 KING ST COLBORNE ON K0K 1S0,,haliburton
VITO'S PIZZERIA,"36 PRINCE EDWARD ST, BOX 1690 BRIGHTON ON K0K 1H0",,haliburton
WAL-MART,73 STRATHY RD COBOURG ON K9A 5J7,,haliburton
"WAREHOUSE YOUTH CENTRE, THE",107 LINDSAY ST S LINDSAY ON K9V 2M5,,haliburton
WARKWORTH ARENA & COMMUNITY CENTRE,24 EAST ST WARKWORTH ON K0K 3K0,,haliburton
WARKWORTH GOLF & COUNTRY CLUB,14267A CTY RD 29 WARKWORTH ON K0K 3K0,,haliburton
WARKWORTH PLACE,97 MILL ST WARKWORTH ON K0K 3K0,,haliburton
WARKWORTH TOWN HALL,40 MAIN ST WARKWORTH ON K0K 3K0,,haliburton
WARRIORS AXE THROWING INC,204-884 DIVISION ST COBOURG ON,,haliburton
WATCH ME GROW DAYCARE,4581 HWY 45 BALTIMORE ON K0K 1C0,,haliburton
WATER LILY,8 BRIDGE ST HASTINGS ON K0L 1Y0,,haliburton
WE ARE SIMPLE CATERING SERVICES,433 BEAVER RD OMEMEE ON K0L 2W0,,haliburton
WEE WATCH HOME CARE - AMIE COOPER,234 BROOKS CRES BRIGHTON ON K0K 1H0,,haliburton
WEE WATCH HOME CARE - CHRISTINE WALLACE,18 THORNLEA RD COLBORNE ON K0K 1S0,,haliburton
WEE WATCH HOME CARE - EMILY VELLA,"1934 KAWARTHA LAKES COUNTY RD 8 BOBCAYGEON, ON K0M 1A0",,haliburton
WEE WATCH HOME CARE - JACLYN BASKEY,342 CAVAN ST PORT HOPE ON L1A 3C5,,haliburton
WEE WATCH HOME CARE - JENNIFER-MAY BEDFORD MCPHAIL,310 VICTORIA AVE N LINDSAY,,haliburton
WEE WATCH HOME CARE - KAREN WHITE-EARL,162 ELGIN ST LINDSAY ON K9V 6B3,,haliburton
WEE WATCH HOME CARE - MELANIE FLUDE,37 SINCLAIR ST LINDSAY ON K9V 5L6,,haliburton
WEE WATCH HOME CARE - MELISSA SIMPSON,33 CHAPEL ST BRIGHTON ON K0K 0C1,,haliburton
WEE WATCH HOME CARE - NATHALIE LAINESSE,89 CHIPPING PARK BLVD COBOURG ON K9A 5H4,,haliburton
WEE WATCH HOME CARE - REBECCA BUCKLEY,58-199 SUTHERLAND CRES COBOURG ON K9A 5L9,,haliburton
WEE WATCH HOME CARE - SARAH-JAYNES,41 CAROLINE ST LINDSAY ON K9V 1T2,,haliburton
WEE WATCH HOME CARE - SHERRI MCPHERSON,174 ORCHARD PARK RD LINDSAY ON K9V 6A8,,haliburton
WENDY'S,801 WILLIAM ST COBOURG ON K9A 3A8,,haliburton
WENDY'S,329 KENT ST W LINDSAY ON K9V 2Y7,,haliburton
WEST G PIZZA,1008 ST ANDREW'S DR W GUILFORD ON K0M 1S0,,haliburton
WEST GUILFORD RECREATION CENTRE,1061 KENNISIS LAKE RD WEST GUILFORD ON K0M 1S0,,haliburton
WEST GUILFORD SNACK BAR,1119 KENNISIS LAKE RD WEST GUILFORD ON K0M 1S0,,haliburton
WEST NORTHUMBERLAND CURLING CLUB,206 FURNACE ST COBOURG ON K9A 2J1,,haliburton
WESTERN TRENT GOLF CLUB,156 BOLSOVER RD BOLSOVER ON K0M 1B0,,haliburton
WHEATSHEAF CAFE,79 BOLTON ST BOBCAYGEON ON K0M 1A0,,haliburton
WHISPERING SPRINGS,141 MERCER LANE GRAFTON ON K0K 2GO,,haliburton
WHISTLING DUCK,75 HARBOUR ST BRIGHTON ON K0K 1H0,,haliburton
WHITETAIL GOLF COURSE,935 ELM TREE RD LITTLE BRITAIN ON K0M 2C0,,haliburton
WHOLESALE CLUB - CASH & CARRY,55 ANGELINE ST N LINDSAY ON K9V 5B7,,haliburton
WIENER WAGON,1047 WONDERLAND RD HALIBURTON ON K0M 1S0,,haliburton
WILBERFORCE CURLING CLUB,LOOP RD WILBERFORCE ON K0L 3C0,,haliburton
WILBERFORCE FOODLAND,2763 ESSONVILLE LINE WILBERFORCE ON K0L 3C0,,haliburton
WILD WING,6-370 KENT ST W LINDSAY ON K9V 6G8,,haliburton
WILKIE'S SNACK BAR,105 UNION ST WOODVILLE ON,,haliburton
WILLIAM ACADEMY,135 KING ST W COBOURG ON K9A 2M7,,haliburton
WILLIAM PLACE RETIREMENT RESIDENCE,140 WILLIAM ST N LINDSAY ON K9V 5R4,,haliburton
WILLIAM STREET BEER CO,975 ELGIN ST W COBOURG ON K9A 5J3,,haliburton
WIMPY'S DINER - COBOURG,1001 DIVISION ST COBOURG ON K9A 5J5,,haliburton
WIMPY'S DINER - PORT HOPE,68 WELLINGTON ST PORT HOPE ON L1A 4H7,,haliburton
WIN YEUNG CHINESE RESTAURANT,37 MAPLE AVE HALIBURTON ON K0M 1S0,,haliburton
WINDSWEPT CATERING,60 GRAND RD CAMPBELLFORD ON K0L 1L0,,haliburton
WING HOUSE,17 KING ST E OMEMEE Ontario K0L 2W0,,haliburton
"WING HOUSE, THE",4-365 WESTWOOD DR COBOURG ON K9A 4M5,,haliburton
WING QING BUFFET,53 PETER ST PORT HOPE ON L1A 1C2,,haliburton
WING WAGON,730 SPRAGGE CRES COBOURG ON K9A 2T5,,haliburton
WINTERGREEN MAPLE PRODUCTS,3325 GELERT RD MINDEN ON K0M 2K0,,haliburton
WOK AND ROLL,900 DIVISION ST COBOURG ON K9A 5V2,,haliburton
WOLF RUN GOLF COURSE,51 GOLF COURSE RD JANETVILLE ON L0B 1K0,,haliburton
WOMEN'S RESOURCES,22 RUSSELL ST E LINDSAY ON K9V 2A1,,haliburton
WOODLAND ESTATES,171 WOODLAND ESTATE RD CAMPBELLFORD ON K0L 1L0,,haliburton
WOODLAWN TERRACE INN INC,420 DIVISION ST COBOURG ON K9A 3R9,,haliburton
WOODVILLE CURLING CLUB,112 ARGYLE ST WOODVILLE ON K0M 2T0,,haliburton
WOODVILLE ELDON COMMUNITY CENTRE,105 UNION ST WOODVILLE ON K0M 2T0,,haliburton
WOODVILLE ELDON COMMUNITY CENTRE - REFRESHMENT STAND,105 UNION ST WOODVILLE ON K0M 2T0,,haliburton
WOODVILLE/ELDON CHRISTIAN FOOD BANK,100A KING ST WOODVILLE ON K0M 2T0,,haliburton
WORLD'S FINEST CHOCOLATE,157 COCKBURN ST CAMPBELLFORD ON K0L 1L0,,haliburton
YMCA CAMP WANAKITA,1883 KOSHLONG LAKE RD HALIBURTON ON K0M 1S0,,haliburton
YMCA CHILD CARE - COBOURG FOOD SAFETY,339 ELGIN ST W COBOURG ON K9A 4X5,,haliburton
YMCA CR GUMMOW CHILD CARE - BEFORE AND AFTER CARE,311 COTTISMORE COBOURG ON K9A 4E3,,haliburton
YMCA SPRING VALLEY BEFORE AND AFTER CARE,212 COUNTRY RD 26 BRIGHTON ON K0K 1H0,,haliburton
YMCA TERRY FOX CHILD CARE CENTER,1065 RIDDELL AVE COBOURG ON K9A 5N4,,haliburton
YOGEN FRUZ,106 BOBCAYGEON RD MINDEN ON K0M 2K0,,haliburton
YORKIE'S BAR B Q,4060 CTY RD 45 COBOURG ON K9A 2M5,,haliburton
ZIGGY'S FISH & CHIP RESTAURANT,21 KENT ST W LINDSAY ON K9V 2X9,,haliburton
ZIRALDO'S CASUAL AND FINE ITALIAN DINING,24 FRANCIS ST W FENELON FALLS ON K0M 1N0,,haliburton
807 Cafe (Fort Vermilion),177 Hwy 17 Vermilion Bay ON P0V 2V0 Canada,,northwestern
901 West Side,901 Ottawa St Keewatin ON P0X 1C0 Canada,,northwestern
A&W - Dryden,580 Government St Dryden ON P8N 2Z1 Canada,,northwestern
A&W - Kenora,924 5th St S Kenora ON P9N 1L8 Canada,,northwestern
Anderson's Homestead Golf Course,1106 Johnston Rd Dryden ON P8N 2Y5 Canada,,northwestern
Antonio's,212 Howey St Red Lake ON P0V 2M0 Canada,,northwestern
Ash Rapids Lodge,Lake Of The Woods Kenora ON P9N 3X1 Canada,,northwestern
Atikokan Hotel - Restaurant,400 Front St Atikokan ON P0T 1C0 Canada,,northwestern
Atikokan Nite Club Tavern - Restaurant,214 Burns St Atikokan ON P0T 1C0 Canada,,northwestern
B & B Road House Bar and Grill,349 Government St Dryden ON P8N 2Z4 Canada,,northwestern
Backwoods Grill,11-539 Government St Dryden ON P8N 2P6 Canada,,northwestern
Balmer Hotel Restaurant,1 Fifth St Balmertown ON P0V 1C0 Canada,,northwestern
Barwick Village Restaurant,103 Main St Barwick ON P0W 1A0 Canada,,northwestern
Bayview Hotel/Motel,35 Spruce St Vermilion Bay ON P0V 2V0 Canada,,northwestern
Big John's Mineshaft Tavern,5760 Hwy 71 Sioux Narrows ON P0X 1N0 Canada,,northwestern
Birch Dale Lodge,225 Eagle Lake Dr Waldhof ON P0V 2X0 Canada,,northwestern
Bob's Burgers,152 Main St S Kenora ON P9N 1S9 Canada,,northwestern
Boston Pizza - Fort Frances,840 Kings Hwy Fort Frances ON P9A 2X4 Canada,,northwestern
Boston Pizza - Kenora,223 Main St S Kenora ON P9N 1T3 Canada,,northwestern
Burger Scoop/Robins Donuts,109 Main St Ignace ON P0T 1T0 Canada,,northwestern
Canaasian,418 Scott St Fort Frances ON P9E 1H2 Canada,,northwestern
Casey's Bar & Grill,220 Lakeview Dr Kenora ON P9N 0H2 Canada,,northwestern
Chicken Chef - Sioux Lookout,A-45 King St Sioux Lookout ON P8T 1B9 Canada,,northwestern
Circle D Restaurant,76 Coral St Emo ON P0W 1E0 Canada,,northwestern
Clarion Lakeside Inn and conference center Water Side Restaurant,470 1st Ave. S Kenora ON P9N 1W5 Canada,,northwestern
Clearwater Bay Market,Hwy 17 W Clearwater Bay ON P0X 1S0 Canada,,northwestern
Copper River Inn,700 Stewart St Fort Frances ON P9A 2Y2 Canada,,northwestern
Country Corner Cafe,Hwy 11 Stratton ON P0W 1N0 Canada,,northwestern
Crystal Harbour Resort,5340 Hwy 71 Sioux Narrows ON P0X 1N0 Canada,,northwestern
Dairy Queen - Dryden,175 Government Rd Dryden ON P8N 2W9 Canada,,northwestern
Dairy Queen - Fort Frances,982 Kings Hwy Fort Frances ON P9A 2X4 Canada,,northwestern
Days Inn Forest Dining Room & Capricorn Lounge,920 Hwy 17 E Kenora ON P9N 3X1 Canada,,northwestern
Dick's Grill House,12 First Ave Sioux Lookout ON P8T 1A1 Canada,,northwestern
Dino's Restaurant,206 Second St S Kenora ON P9N 1G2 Canada,,northwestern
Dryden Ski Club,455 Ski Hill Rd Dryden ON P8N 1T5 Canada,,northwestern
Emo Inn,5916 Hwy 11 & 71 Emo ON P0W 1E0 Canada,,northwestern
English Shores Outfitters,Hwy 17 E Ignace ON P0T 1T0 Canada,,northwestern
Fifth Avenue Bar & Grill,68 Front St Sioux Lookout ON P0V 2T0 Canada,,northwestern
Forest Inn & Conference Centre,11 May St Sioux Lookout ON P8T 1A3 Canada,,northwestern
From the Grind Up,221 Scott St Fort Frances ON P9A 1G6 Canada,,northwestern
Gartch's International Pub,298 Scott St Fort Frances ON P9A 1G7 Canada,,northwestern
Green's BBQ Bar,1291 Hwy 71 Nestor Falls ON P0X 1K0 Canada,,northwestern
Harbourage Restaurant,1230 2nd St E Fort Frances ON P9A 1P4 Canada,,northwestern
Hing's Chinese Restaurant,101 Matheson St S Kenora ON P9N 1T9 Canada,,northwestern
Ho Ho Restaurant - Dryden,64 Van Horne Ave Dryden ON P8N 2B1 Canada,,northwestern
Ho Ho Restaurant - Kenora,119 Matheson St S Kenora ON P9N 1T7 Canada,,northwestern
HoJoe Coffee & Books,103 Main St S Kenora ON P9N 1T1 Canada,,northwestern
Hong Kong House Restaurant,34 Whyte Ave Dryden ON P8N 1Z3 Canada,,northwestern
Hotel 105 Bar & Grill,44 Hwy 105 N Ear Falls ON P0V 1T0 Canada,,northwestern
Howey Bay Motel,26 Hwy 105 Red Lake ON P0V 2M0 Canada,,northwestern
Husky Restaurant and Truck Stop,379 Government St Dryden ON P8N 2Z5 Canada,,northwestern
Ignace Golf Course,17 Golf Course Rd Ignace ON P0T 1T0 Canada,,northwestern
Ignace Recreation Complex Kitchen,200 Beaver St Ignace ON P0T 1T0 Canada,,northwestern
Ignace Tavern,300 Nash St Ignace ON P0T 1T0 Canada,,northwestern
Iron and Clay,8 Government Dock Rd Sioux Narrows ON Canada,,northwestern
Jade Restaurant,17 Hwy 105 Red Lake ON Canada,,northwestern
Kaweesin Restaurant & Catering,3312 Hwy 644 Hudson ON P0V 1X0 Canada,,northwestern
Kenora Golf and Country Club,1000 Golf Course Rd Kenora ON P9N 3X5 Canada,,northwestern
Kentucky Fried Chicken - Dryden,400 Government St Dryden ON P8N 2P5 Canada,,northwestern
Kentucky Fried Chicken - Kenora,923 Hwy 17 Kenora ON P9N 1L9 Canada,,northwestern
Kitchen Creek Golf Club,Hwy 11 Fort Frances ON P9A 3M2 Canada,,northwestern
K-Town Kafe,721 1st St S Kenora ON P9N 1E3 Canada,,northwestern
La Place Rendezvous,1201 Idylwild Dr Fort Frances ON P9A 3M3 Canada,,northwestern
Lake of the Woods Brewery,350 Second St S Kenora ON P9N 1G5 Canada,,northwestern
Lakeview Restaurant,127 Howey St Red Lake ON P0V 2M0 Canada,,northwestern
Lake-Vu Restaurant & Gas Station,740 Lakeview Dr Kenora ON P9N 3P7 Canada,,northwestern
Lamplighter Motel,326 Hwy 72 Sioux Lookout ON P8T 0A7 Canada,,northwestern
Le Hoa Oriental Restaurant,216 Scott St Fort Frances ON P9A 1G7 Canada,,northwestern
Little Amik Grill,300 8th St E Fort Frances ON Canada,,northwestern
Little Darlings,115 Main St Atikokan ON P0T 1C0 Canada,,northwestern
Little Falls Recreation Centre,100 Little Falls Rd Atikokan ON P0T 1C0 Canada,,northwestern
Log Cabin Tavern,201 Rabbit Lake Rd Kenora ON P9N 3W8 Canada,,northwestern
Log Tavern,1535 Hwy 71 Nestor Falls ON P0W 1K0 Canada,,northwestern
Lount Lake Lodge,Lount Lake Kenora ON P9N 3X7 Canada,,northwestern
Luby's 9th Street Confectionary,612 9th St N Kenora ON P9N 2S9 Canada,,northwestern
Marr's Perch Lake Lodge,Perch Lake Atikokan ON Canada,,northwestern
Masala Restaurant,205 Duke St Dryden ON P8N 1G9 Canada,,northwestern
McDonald's - Dryden,520 Government St Dryden ON P8N 2P7 Canada,,northwestern
McDonald's - Dryden Wal-Mart,620 Government St Dryden ON P8N 2Z4 Canada,,northwestern
McDonald's - Fort Frances,831 King's Hwy Fort Frances ON P9A 2X5 Canada,,northwestern
McDonald's - Kenora,900 Hwy 17 E Kenora ON P9N 1L9 Canada,,northwestern
Mekong Restaurant,289 Scott St Fort Frances ON P9A 1G8 Canada,,northwestern
Mount Evergreen Ski Club Cafeteria,120 Mt. Evergreen Rd Kenora ON P9N 3W7 Canada,,northwestern
Mr. Sub - Fort Frances,215 Scott St Fort Frances ON P9A 1G8 Canada,,northwestern
Mulligans Restaurant at Eagles Landing Golf Course,400 Sandy Beach Rd Dryden ON P8N 0A2 Canada,,northwestern
New Kowloon,A-66 Front St Sioux Lookout ON P8T 1B1 Canada,,northwestern
North Woods Restaurant,Hwy 17 Ignace ON P0T 1T0 Canada,,northwestern
NWHU Test Premise,210 1st St N Kenora ON P9N 2K4 Canada,,northwestern
Papa Don's Pizza,66 Front St Sioux Lookout ON P8T 1B8 Canada,,northwestern
Pape's Diner & Lounge,1230 Spruce St Ear Falls ON P0V 1T0 Canada,,northwestern
Patricia Inn (P.I.),537 Government St Dryden ON P8N 2P6 Canada,,northwestern
Pelican Lake Sandwich Company,35 Wellington St Sioux Lookout ON P8T 1E3 Canada,,northwestern
Pizza Hut - Dryden,397 Government St Dryden ON P8N 2P4 Canada,,northwestern
PJ's Pizza,107 Main St E Atikokan ON P0T 1C0 Canada,,northwestern
Plaza Restaurant,125 Main St S Kenora ON P9N 1T1 Canada,,northwestern
Quacker's Diner Inc.,143 Vermilion Bay St. Vermilion Bay ON Canada,,northwestern
Quesada,200 Main St S Kenora ON P9N 1T2 Canada,,northwestern
Quetico North,Hwy 11 Atikokan ON P0T 1C0 Canada,,northwestern
Rebel Cafe,132 Matheson St S Kenora ON P9N 1T8 Canada,,northwestern
Red Lake Golf and Country Club,1541 Hwy 125 Balmertown ON P0V 1C0 Canada,,northwestern
Ristorante Pizzeria Italia - Kenora,230 First St S Kenora ON P9N 1C3 Canada,,northwestern
Riverview Lodge,148 Earl Ave Dryden ON P8N 1Y1 Canada,,northwestern
Robin's Donuts - Atikokan,724 MacKenzie Ave Atikokan ON P0T 1C0 Canada,,northwestern
Roy Lane,84 1/2 Front St Sioux Lookout ON P8T 1B7 Canada,,northwestern
Sapawe Corner Diner,11-406 Hwy 623 Atikokan ON P0T 1C0 Canada,,northwestern
Silver Dollar Inn & Campground,Hwy 599 Ignace ON P0T 1T0 Canada,,northwestern
Sioux Lookout Golf & Curling Club Restaurant,87 3rd Ave Sioux Lookout ON Canada,,northwestern
Sleepy Owl,325 Scott St Fort Frances ON P9A 1H1 Canada,,northwestern
Smith Camps,Branch Road 3 Storm Bay Rd Kenora (Unorganized) ON P9N 3X3 Canada,,northwestern
Spring Water Restaurant,1266 Hwy 594 Dryden ON P8N 2Y5 Canada,,northwestern
Subway - Dryden,460 Government St Dryden ON P8N 2P5 Canada,,northwestern
Subway - Dryden High School,79 Casimir Ave Dryden ON P8N 2H4 Canada,,northwestern
Subway - Fort Frances,540 Kings Hwy Fort Frances ON Canada,,northwestern
Subway - Ignace,104 Main St Ignace ON P0T 1T0 Canada,,northwestern
Subway - Kenora (Lakeview Drive),621 Lakeview Dr. Kenora ON P9N 3P7 Canada,,northwestern
Subway - Kenora (Market Square),312 Second St S Kenora ON P9N 4E4 Canada,,northwestern
Subway - Red Lake,11 Hwy 105 Red Lake ON P0V 2M0 Canada,,northwestern
Subway - Sioux Lookout,36 Front St Sioux Lookout ON P8T 1J6 Canada,,northwestern
Sushi 251,251 Second St S Kenora ON P9N 1G1 Canada,,northwestern
The Bear's Den Bakery,A-1624 Hwy 71 Nestor Falls ON P0X 1K0 Canada,,northwestern
The Black Barrell Eatery,5 Earl Ave Dryden ON,,northwestern
The Boathouse,310 Matheson St Kenora ON P9N 4J6 Canada,,northwestern
The Cornerstone,154 Main St S Kenora ON P9N 1J2 Canada,,northwestern
The Flint House,232 Scott St Fort Frances ON P9A 1G7 Canada,,northwestern
The Hole-In-One - Ear Falls Golf Course,35 Chestnut St Ear Falls ON P0V 1T0 Canada,,northwestern
The Hub YXL,7 Airport Rd Sioux Lookout ON P8T 1A5 Canada,,northwestern
The Hub YXL Coffee Shop,7 Airport Rd Sioux Lookout ON P8T 1A5 Canada,,northwestern
The Hungry Pug Café,301 2nd St S Kenora ON P9N 1G3 Canada,,northwestern
The Lighthouse,328 Scott St Fort Frances ON P9A 1G9 Canada,,northwestern
The Neighbourhood Eatery,B-5707 Hwy 71 Sioux Narrows ON P0X1N0 Canada,,northwestern
The Outdoorsman Restaurant,105 Main St E Atikokan ON P0T 1C0 Canada,,northwestern
The Pickle Lake Hotel,6 Koval St Pickle Lake ON P0V 3A0 Canada,,northwestern
The Thirsty Moose,28 Hwy 105 Red Lake ON Canada,,northwestern
Tim Hortons - Dryden,655 Government St Dryden ON P8N 3E3 Canada,,northwestern
Tim Hortons - Fort Frances,525 King's Hwy Fort Frances ON P9A 2S9 Canada,,northwestern
Tim Hortons - Kenora (Hwy 17 East),135 Hwy 17 E Kenora ON P9N 1M2 Canada,,northwestern
Tim Hortons - Kenora (Lakeview Drive),714 Lakeview Dr Kenora ON P9N 3P7 Canada,,northwestern
Tim Hortons - Red Lake,5 Hughs Cr Red Lake ON Canada,,northwestern
Tim Hortons - Sioux Lookout,11 5th Ave S Sioux Lookout ON P8T 1E5 Canada,,northwestern
Timber Garden,805 St. Clair St Keewatin ON P0X 1C0 Canada,,northwestern
Timberlanes Restaurant,38 Princess St Dryden ON P8N 1C6 Canada,,northwestern
Totem Lodge,1 Totem Rd Sioux Narrows ON P0X 1N0 Canada,,northwestern
Trillium Motel,40 Hwy 105 N Ear Falls ON P0V 1T0 Canada,,northwestern
Triple T Lunch Bar & Confectionary,411 Mckenzie St Atikokan ON P0T 1C0 Canada,,northwestern
Twin Towers,13790 Hwy 17 E Dryden ON P8N 2Y4 Canada,,northwestern
Vet's Confectionary,537 Park St Kenora ON P9N 2B5 Canada,,northwestern
Wasaw Enterprise,450 Hwy 11 Fort Frances ON P9A 3M7 Canada,,northwestern
Wellington Motor Inn,67 Wellington St Sioux Lookout ON P8T 1C3 Canada,,northwestern
Western Winds Restaurant,43 Duke St Dryden ON P8N 1E8 Canada,,northwestern
Westwood Motel/Robins Donuts,409 Main St Ignace ON P0T 1T0 Canada,,northwestern
Whiskey Jack Restaurant and Tavern,Hwy 105 Perrault Falls ON P0V 2K0 Canada,,northwestern
White Otter Inn,710 Mckenzie St Atikokan ON P0T 1C0 Canada,,northwestern
Wiley Point Lodge,Lake of the Woods Kenora (Unorganized) ON P0X 1N0 Canada,,northwestern
Willard Lake Resort Restaurant,Hwy 17 E Kenora (Unorganized) ON P0X 1H0 Canada,,northwestern
Winston Motor Hotel,31 Koval St Pickle Lake ON P0V 3A0 Canada,,northwestern
Woods Quality Bakery,214 Fourth St Rainy River ON P0W 1L0 Canada,,northwestern
Yesterdays Restaurant & Lounge,800 Hwy 17 E Kenora ON P9N 1L9 Canada,,northwestern
Yummy Yummy Chinese Restaurant,39 Matheson St S Kenora ON P9N 1T7 Canada,,northwestern
7-Eleven Food Store,212 Government St Dryden ON P8N 2R1 Canada,,northwestern
Almondo's,1220 9th St N Kenora ON P9N 2T7 Canada,,northwestern
Balmer Variety,250 5th St Balmertown ON P0V 1C0 Canada,,northwestern
BLS Chip Truck,Hwy 17 W Clearwater Bay ON Canada,,northwestern
Casual's Convenience Store and Take Out,1 Patricia Ave Pickle Lake ON P0V 3A0 Canada,,northwestern
Chip Box,51 King St Dryden ON P8N 1B7 Canada,,northwestern
"Chips ""R"" Us",114 Gorrie St Atikokan ON P0T 1C0 Canada,,northwestern
Coney Island Concession,Coney Island Kenora ON Canada,,northwestern
Coulson's Corner,1335 Hwy 105 Ear Falls ON P0V 1T0 Canada,,northwestern
Dairy Queen - Kenora,821 Lakeview Dr Kenora ON P9N 3W5 Canada,,northwestern
Dingo's On the Run,232 Water St Kenora ON Canada,,northwestern
Dockside,912 Ottawa St Keewatin ON P0X 1C0 Canada,,northwestern
Domino's Pizza - Dryden,14-539 Government St Dryden ON P8N 2P6 Canada,,northwestern
Domino's Pizza - Fort Frances,283 Scott St. Fort Frances ON P9A 1G8 Canada,,northwestern
Domino's Pizza - Kenora,231 Main St. S Kenora ON P9N 1T3 Canada,,northwestern
Forest Inn Express,11 May St Sioux Lookout ON P8T 1A3 Canada,,northwestern
Gill's Trading Post,5701C Hwy 71 Sioux Narrows ON P0X 1N0 Canada,,northwestern
Gondola Pizza,706 Lakeview Dr Kenora ON P9N 3P7 Canada,,northwestern
Gondola Pizza (Howey Bay Motel),26 Hwy 105 Red Lake ON P0V 2M0 Canada,,northwestern
Hard Water Cafe,Ice Road Kenora ON Canada,,northwestern
Kano Reid,A-32 King St Dryden ON P8N 1B3 Canada,,northwestern
Kenora Association for Community Living - Temporary Serving Kitchen,1301 Railway St Kenora ON P9N 0B2 Canada,,northwestern
Kenora Recreation Centre Concession,200 5th St S Kenora ON P9N 1L2 Canada,,northwestern
Pizza Hut & Wings Street - Kenora,209 Main St S Kenora ON P9N 1T3 Canada,,northwestern
Safeway Starbucks - Dryden,75 Whyte Ave. Dryden ON P8N 3E6 Canada,,northwestern
Safeway Starbucks - Fort Frances,417 Scott St Fort Frances ON P9A 1H3 Canada,,northwestern
Spirit Oak Tea Company,339 Second St S Kenora ON P9N 1G3 Canada,,northwestern
Spud and Dog,140 Howey St Red Lake ON P0V 2M0 Canada,,northwestern
Sunset Strip Husky,1401 Hwy 17 E Kenora ON P9N 1M1 Canada,,northwestern
The Lazy Loon,B-5725 Hwy 71 Sioux Narrows ON P0X 1N0 Canada,,northwestern
Ye Olde Chip Truck - Canadian Tire,1229 Hwy 17 E Kenora ON Canada,,northwestern
